Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2738,shadow boxing,"Shadow boxing is an exercise typically used in combat sports and fighting. However, it can also make a great cardio session for anyone to implement in a fast-paced circuit or as active rest. It is usually performed for time or rounds.",cardio,cardio,body only,Beginner,0.0,
2737,bear crawl shoulder tap,"The bear crawl shoulder tap is a variation of the bear crawl that involves touching the opposing shoulder while in a static bear crawl hold. It adds an extra coordination and core challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups. It can be done as a full-body warm-up, or as part of a bodyweight circuit or flow.",strength,core,body only,Beginner,0.0,
2736,wall shoulder tap,"The wall shoulder tap is a bodyweight shoulder exercise that is a popular movement for gymnasts, cheerleaders, and other athletes who need to spend a lot of time in dynamic handstand movements. Beginning in a handstand position with toes touching the wall, one hand is raised to touch the opposing shoulder. This continues in alternating fashion for the duration of the set.",strength,shoulders,body only,Beginner,0.0,
2735,return push from stance,,plyometrics,shoulders,body only,Beginner,0.0,
2734,wall walk,"The wall walk is a challenging exercise that works the entire body. From a push-up position, the hands walk back as the feet walk up the wall, then the whole movement is reversed. This is not for beginners, who will need to progress to this exercise.",strength,back,body only,Beginner,0.0,
6,fyr2 banded frog pump,,strength,abdominals,bands,Beginner,,
2,fyr banded plank jack,"The banded plank jack is a variation on the plank that involves moving the legs in and out for repetitions. Having a band around the thighs forces the lower body to work harder, particularly the hips and glutes. The plank jack is commonly performed as part of a bodyweight circuit, or as part of a dynamic warm-up.",strength,core,bands,Beginner,,
3,banded crunch,"The banded crunch is an exercise targeting the abdominal muscles, particularly the rectus abdominis or ""six-pack"" muscles. The band adds resistance and continuous tension to this popular exercise.",strength,core,bands,Beginner,,
4,crunch,"The crunch is a popular core exercise targeting the rectus abdominis, or ""six-pack"" muscles, as well as the obliques. It has been the centerpiece of many ab-focused workouts, due to both its simplicity and the intense burn and mind-muscle connection it produces. It can be performed for time or reps as part of the ab-focused portion of any workout.",strength,core,bands,Beginner,,
2901,holman step triceps dip,,strength,triceps,body only,Beginner,,
2900,bench dip,"The bench dip is a highly effective exercise for building the triceps. The resistance comes from the body itself, rather than added weight.",strength,triceps,body only,Beginner,,
2899,hm chair dip,,strength,triceps,body only,Beginner,,
2898,bench dip - gethin variation,"The bench dip is a highly effective exercise for building the triceps. The resistance comes from the body itself, rather than weight.",strength,triceps,body only,Beginner,,
2897,banded dip,"The banded dip is a bodyweight exercise targeting the chest, triceps, and shoulders. This variation utilizes an exercise band to help support the lifter in the bottom part of the movement. This makes pushing out of the hole easier, and may combat the shoulder pain that some lifters feel when they perform dips. The top of the movement receives less help from the band, putting more stress on the triceps.",strength,chest,body only,Beginner,,
2896,bench dips - gethin variation,"The bench dip is a highly effective exercise for building the triceps. The resistance comes from the body itself, rather than weight.",strength,triceps,body only,Beginner,,
2895,tbs dip,The triceps dip is a machine version of an exercise that many lifters perform using parallel bars or two parallel benches. The machine is found in many gyms.,strength,triceps,body only,Beginner,,
2904,holman heavy triceps overhead press,,strength,shoulders,body only,Beginner,,
2903,bodyweight triceps rope press,,strength,triceps,body only,Beginner,,
2902,holman chair triceps dip,,strength,triceps,body only,Beginner,,
27,kettlebell swing,"The kettlebell swing is a popular lower-body exercise emphasizing the hamstrings, glutes, and back muscles. It is often used to train explosive power, for aerobic or cardiovascular conditioning, in circuit training, or as an accessory movement for the deadlift.",strength,back,kettlebells,Intermediate,,
28,two-way swing,"The two-way kettlebell swing is an exercise that alternates a chest-height kettlebell swing (sometimes called a ""Russian"" or ""hardstyle"" swing) with an overhead kettlebell swing (sometimes called an ""American"" swing). Both swing variations work many of the same muscles, such as the hamstrings, glutes, and core, but because the weight must travel farther in the overhead swing, it's slightly more metabolically demanding and works the upper back and shoulders more. This combo can be performed for time or reps and works especially well in circuit-style or full-body training. If you can't perform the overhead swing without lower back or shoulder pain, just perform the chest-height swing.",strength,core,kettlebells,Intermediate,,
29,kettlebell crab reach,"The kettlebell crab reach is a kettlebell pressing exercise in which the lifter presses a kettlebell overhead while in a modified single-arm bridge position. The simple addition of a weight makes the reach far more difficult, challenging the muscles of the back, shoulders, glutes, and core.",strength,core,kettlebells,Intermediate,,
30,taylor single-arm kettlebell swing,,strength,abdominals,kettlebells,Intermediate,,
31,holman kettlebell up to elbow down,,strength,abdominals,kettlebells,Intermediate,,
32,fyr2 double-kettlebell ski,,strength,abdominals,kettlebells,Intermediate,,
33,fyr2 kettlebell hike,,strength,abdominals,kettlebells,Intermediate,,
34,fyr2 kettlebell cross-body catch,,strength,abdominals,kettlebells,Intermediate,,
35,fyr2 kettlebell duck walk,,strength,abdominals,kettlebells,Intermediate,,
36,fyr2 kettlebell get-up reach,,strength,abdominals,kettlebells,Intermediate,,
37,fyr2 kettlebell juggle,,strength,abdominals,kettlebells,Intermediate,,
2873,bfr cable rope push-down,"The blood flow restriction (BFR) cable rope push-down is an arm movement that builds triceps size and strength using a cable stack, rope grip, and blood flow restriction bands. It is popular in high-rep ""pump""-style arm workouts. The bands should be placed as high as possible on your arms, at a tightness of no greater than 8 on a scale of 10. Most BFR workouts recommend using a far lighter weight than usual, perhaps as low as 25-50 percent of a normal working weight.",strength,triceps,cable,Intermediate,,
2874,triceps pressdown,,strength,triceps,cable,Intermediate,,
2876,smith machine end-grip shoulder press,"The Smith machine end-grip shoulder press is a machine-based exercise targeting the shoulder muscles. It is performed holding the end of the bar in the Smith machine on the outside of the rack. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or shoulder-focused workout.",strength,shoulders,machine,Intermediate,,
2877,assist machine triceps push-down,"The assist machine triceps push-down is a triceps-focused exercise that is performed on an assisted pull-up or dip station. It is performed by pressing downward on the knee pad of the machine, against the resistance of the weight. It approximates the motion of a triceps cable rope push-down, but with open hands. This variation is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or arm-focused training.",strength,triceps,machine,Intermediate,,
1138,dumbbell chest fly,"The dumbbell chest fly is a popular exercise that targets the pectoral or chest muscles. It attempts to isolate the chest muscles, stretching and contracting them while limiting involvement of the shoulders. Unlike a press, where the elbows bend and flex, flyes should keep a relatively consistent elbow angle. The motion is sometimes compared to ""hugging a tree."" Dumbbell flyes are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a chest or upper-body focused workout.",strength,chest,dumbbell,Intermediate,,
1139,machine rear delt fly,"The machine rear delt fly is an exercise targeting the rear head of the shoulder muscle or deltoids, as well as the muscles of the upper back. It's sort of the reverse of the machine chest fly, and is sometimes performed on the same machine, but facing the opposite direction. Because it targets such small muscles, this exercise is usually performed with light weight for high reps, such as 10-15 reps per set or more.",strength,chest,dumbbell,Intermediate,,
1140,am dumbbell bench press,"The dumbbell bench press is a mainstay of workout enthusiasts worldwide. It’s a classic move for building a bigger, stronger chest. As such, it’s often placed first in mass-building chest workouts.",strength,chest,dumbbell,Intermediate,,
1141,up incline dumbbell press,The incline dumbbell bench press is an upper body exercise targeting the upper pectoral muscles.,strength,chest,dumbbell,Intermediate,,
1122,dumbbell fix dumbbell floor chest fly,,strength,chest,dumbbell,Intermediate,,
1123,dumbbell fix traveling push-up,,strength,chest,dumbbell,Intermediate,,
1124,incline dumbbell chest fly,"The incline dumbbell chest fly is an upper-body exercise targeting the chest. Performing it at an incline helps to target the upper chest in particular, while limiting involvement of the shoulders. Fly variations are usually performed for moderate to high reps, such as 8-12 reps per set or more.",strength,chest,dumbbell,Intermediate,,
1125,paul carter dumbbell shrug,"The standing dumbbell shrug is a popular movement to build and strengthen the trapezius muscles. It’s a often trained on a bodybuilding-style shoulder or back training day, but can also work well in full-body or strength-focused training.",strength,back,dumbbell,Intermediate,,
1094,30 chest high-to-low cable press,,strength,chest,cable,Intermediate,,
1095,30 chest high-to-low cable fly,,strength,chest,cable,Intermediate,,
1096,30 chest shoulder-height cable fly,,strength,chest,cable,Intermediate,,
1082,paul carter cable cross-over,"The cable cross-over is an isolation movement that uses a cable stack to build bigger and stronger pectoral muscles. Since it's done using adjustable pulleys, you can target different parts of your chest by setting the pulleys at different levels. It is common in upper body and chest-focused muscle-building workouts, often as a pre-exhaust at the beginning of a workout, or a finishing movement at the end. It is often in combination with other presses or flyes to target the chest from different angles.",strength,chest,cable,Intermediate,,
1083,one-arm cable crossover - gethin variation,"The single-arm cable cross-over is an isolation movement that uses a cable stack to build bigger and stronger pectoral muscles. Working the chest one side at a time allows you to focus on balance between sides of your chest, and really feel the chest muscles contracting. It is common in upper body and chest-focused muscle-building workouts, often in combination with other presses or flyes to target the chest from different angles.",strength,chest,cable,Intermediate,,
1084,incline cable fly - gethin variation,"The incline cable chest fly is an isolation movement that uses a cable stack and an incline bench to target the upper portion of the pectoral muscles. It is common in upper-body and chest-focused muscle-building workouts, often after pressing movements like the barbell or dumbbell bench press or as a finishing movement at the end of the workout. It is often used in combination with other flyes to target the chest from different angles.",strength,chest,cable,Intermediate,,
1085,cable cross-over - gethin variation,"The cable cross-over is an isolation movement that uses a cable stack to build bigger and stronger pectoral muscles. Since it's done using adjustable pulleys, you can target different parts of your chest by setting the pulleys at different levels. It is common in upper body and chest-focused muscle-building workouts, often as a pre-exhaust at the beginning of a workout, or a finishing movement at the end. It is often in combination with other presses or flyes to target the chest from different angles.",strength,chest,cable,Intermediate,,
1086,seated cable chest fly,"The seated cable chest fly is an isolation movement that uses a cable stack and an upright bench to target the pectoral muscles. Being able to brace against a seat can help you stabilize your torso and focus on isolating the pecs, feeling them stretch and contract. It is usually used in combination with other presses or flyes to target the chest from different angles.",strength,chest,cable,Intermediate,,
1151,30 chest dumbbell fly,,strength,chest,dumbbell,Intermediate,,
1152,30 chest dumbbell bench press,,strength,chest,dumbbell,Intermediate,,
1153,30 chest 30-degree incline dumbbell fly,,strength,chest,dumbbell,Intermediate,,
1154,fyr2 single-dumbbell push-up,,strength,chest,dumbbell,Intermediate,,
1126,dumbbell push-up row,"The dumbbell push-up row combines pressing, rowing, and core stabilization into a single sequence. It's popular in time-efficient strength and muscle-building workouts.",strength,core,dumbbell,Intermediate,,
1127,tbs dumbbell incline press,The incline dumbbell bench press is an upper body exercise targeting the upper pectoral muscles.,strength,chest,dumbbell,Intermediate,,
1128,incline dumbbell fly - gethin variation,"The incline dumbbell chest fly is an upper body isolation exercise targeting the upper chest and is typically used with aesthetic goals in mind. It will require less weight than an incline press, which makes it a great hypertrophy exercise with high reps.",strength,chest,dumbbell,Intermediate,,
1130,decline dumbbell fly and press,"The decline dumbbell fly and press is a dumbbell complex that targets the chest muscles, particularly the lower pecs. By alternating the single-joint fly with the multijoint press, you get the benefits of both and put serious stress on the chest muscles even with relatively light weight. Because the fly will be the limiting factor in weight selection, this pairing is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",strength,chest,dumbbell,Intermediate,,
1131,incline dumbbell fly and press,"The incline dumbbell fly and press is a dumbbell complex that targets the chest muscles, particularly the upper pecs. By alternating the single-joint fly with the multijoint press, you get the benefits of both and put serious stress on the chest muscles even with relatively light weight. Because the fly will be the limiting factor in weight selection, this pairing is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",strength,chest,dumbbell,Intermediate,,
1132,single-arm decline dumbbell bench press,"The single-arm decline dumbbell bench press is an upper-body exercise targeting the pectoral muscles, particularly the lower pecs. Because balance can be an issue, this press variation is usually performed with lighter weight for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",strength,chest,dumbbell,Intermediate,,
1133,single-arm incline dumbbell bench press,"The single-arm incline dumbbell bench press is an upper-body exercise targeting the pectoral muscles. Because balance can be an issue, this press variation is usually performed with lighter weight for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",strength,chest,dumbbell,Intermediate,,
1134,incline dumbbell press - gethin variation,The incline dumbbell bench press is an upper body exercise targeting the upper pectoral muscles.,strength,chest,dumbbell,Intermediate,,
1135,dumbbell chest press - gethin variation,"The dumbbell bench press is a mainstay of workout enthusiasts worldwide. It’s a classic move for building a bigger, stronger chest. As such, it’s often placed first in mass-building chest workouts.",strength,chest,dumbbell,Intermediate,,
1136,dumbbell floor press - gethin variation,"The dumbbell floor press limits the range of motion you would achieve with a regular dumbbell bench press, but still targets the chest, triceps, and anterior delts. This allows you to build strength in the top portion of the lift and work on strengthening the shoulder stabilizers.",strength,chest,dumbbell,Intermediate,,
1137,decline dumbbell press - gethin variation,The decline dumbbell bench press is an upper body isolation exercise targeting the lower chest. Utilizing dumbbells instead of a barbell increases the difficulty of stabilizing the weight.,strength,chest,dumbbell,Intermediate,,
1065,am pec dec,"The pec deck is a machine-based exercise targeting the chest. It approximates the motion of a dumbbell fly or cable fly, but is usually performed facing forward and seated upright. The motion is often compared to bear-hugging a tree trunk. The chest fly is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a pre-exhaust or muscle-building upper-body workout.",strength,chest,machine,Intermediate,,
1066,30 chest machine flat chest press,,strength,chest,machine,Intermediate,,
1067,smith machine push-up,"The Smith machine push-up is an upper-body exercise targeting the chest, shoulders, and triceps. It is similar in form to bodyweight push-ups, but with the hands on the bar of the Smith machine. This allows you to vary the height to increase or decrease difficulty, or to perform a mechanical dropset by raising the bar after hitting failure at a certain height.",strength,chest,machine,Intermediate,,
1068,30 chest smith machine incline chest press,,strength,chest,machine,Intermediate,,
1069,30 chest smith machine chest press,,strength,chest,machine,Intermediate,,
1070,30 chest machine incline chest press,,strength,chest,machine,Intermediate,,
1071,30 chest machine fly,,strength,chest,machine,Intermediate,,
1072,30 chest 30-degree incline smith machine press,,strength,chest,machine,Intermediate,,
1046,acft superman push-up,"The Superman push-up is an explosive bodyweight exercise aimed at increasing upper-body power and strength. It is an advanced exercise targeting the muscles of the chest, triceps, shoulders, and core that involves pressing up off the floor and lifting the hands and feet off the ground simultaneously at the top of the movement.",strength,core,body only,Beginner,,
1047,cross-over push-up,The cross-over push-up is a variation of the push-up that adds a degree of difficulty by stepping over a small box or step between repetitions. It can be performed for time or for reps and creates a greater core stabilization challenge by forcing the core muscles to maintain the a neutral spine throughout the movement.,strength,core,body only,Beginner,,
1145,total fitness weighted push-up,"The plate-weighted push-up is a simple way to make a classic bodyweight exercise more difficult. It targets all the same muscles as the push-up: chest, triceps, shoulders, upper back, and core. You can balance a plate on your upper back yourself, but it's easier and safer to have someone else put it there. If you stack a few plates up, be sure to have a spotter close at hand.",strength,core,dumbbell,Intermediate,,
1146,king maker standing dumbbell shoulder press,The standing dumbbell shoulder press is a classic deltoid-builder (especially the front deltoids) that’s ubiquitous in gyms around the world. Performing the move standing up as opposed to seated allows for more weight to be used.,strength,chest,dumbbell,Intermediate,,
1147,30 chest incline dumbbell fly,,strength,chest,dumbbell,Intermediate,,
1148,30 chest incline dumbbell bench press,,strength,chest,dumbbell,Intermediate,,
1149,30 chest dumbbells-together press,,strength,chest,dumbbell,Intermediate,,
1150,30 chest dumbbells-together incline bench press,,strength,chest,dumbbell,Intermediate,,
1177,standing alternating band speed row,"The standing alternating band speed row is an explosive back exercise using exercise bands. It targets the muscles of the middle and upper back, including the lats (latissimus dorsi), rhomboids, and trapezius, as well as the biceps. It can be performed for time or reps either as part of a power or speed-focused portion of a workout or as a burnout at the end of a workout.",strength,back,bands,Beginner,,
1178,band roundhouse elbow,"The band roundhouse elbow is an explosive rotational power exercise using exercise bands. It targets the muscles of the obliques and deep core, but also engrains full-body coordination and striking ability. It can work in an ab workout, in martial arts training, or in general strength and muscle training.",strength,core,bands,Beginner,,
1059,machine chest fly,"The machine chest fly is a machine-based exercise targeting the chest. It approximates the motion of a dumbbell fly or cable fly, but is usually performed facing forward and seated upright. The motion is often compared to bear-hugging a tree trunk. The chest fly is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of a pre-exhaust or muscle-building upper-body workout.",strength,chest,machine,Intermediate,,
1060,machine bench press,"The machine bench press is a machine-based exercise targeting the chest and upper body. It approximates the motion of a bench press, but uses a selectorized weight-stack or plate-loaded machine. Many such machines also allow you to choose between different grips and grip widths. Machine-based presses are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or chest-focused portion of a workout.",strength,chest,machine,Intermediate,,
1061,machine seated chest press - gethin variation,The machine chest press is an upper body exercise targeting the pectoral muscles.,strength,chest,machine,Intermediate,,
1030,30 chest push-up,,strength,chest,body only,Beginner,,
1031,30 chest bench push-up,,strength,chest,body only,Beginner,,
1032,metaburn 3-phase push-up,,strength,chest,body only,Beginner,,
1169,plate-weighted push-up,"The plate-weighted push-up is a simple way to make a classic bodyweight exercise more difficult. It targets all the same muscles as the push-up: chest, triceps, shoulders, upper back, and core. You can balance a plate on your upper back yourself, but it's easier and safer to have someone else put it there. If you stack a few plates up, be sure to have a spotter close at hand.",strength,core,other,Intermediate,,
1170,double-bar roll-out chest fly,"The double-bar roll-out chest fly is a chest exercise that utilizes two rotating barbells as ""handles"" for a chest fly. It targets the muscles of the chest, but is also an intense core workout. It's a tough movement that is usually performed in the chest-focused portion of a workout.",strength,core,other,Intermediate,,
1171,holman plate dynamo push-up,,strength,back,other,Intermediate,,
1172,holman towel drag two steps to push-up,,strength,chest,other,Intermediate,,
1173,taylor val slide push-up/fly combo,,strength,chest,other,Intermediate,,
1142,up incline dumbbell fly,"The incline dumbbell chest fly is an upper body isolation exercise targeting the upper chest and is typically used with aesthetic goals in mind. It will require less weight than an incline press, which makes it a great hypertrophy exercise with high reps.",strength,chest,dumbbell,Intermediate,,
1143,holman push-up to belly touch,,strength,chest,dumbbell,Intermediate,,
1144,single-arm dumbbell floor press,"The single-arm dumbbell floor press is a multijoint pressing exercise performed lying on the floor, either with the knees bent or straight. It has less range of motion than a regular dumbbell bench press, but still targets the chest, triceps, and anterior delts. By performing it with one arm, you can strengthen weakness on certain sides or simply use it as a way to challenge the core more during this exercise.",strength,core,dumbbell,Intermediate,,
1033,metaburn fast feet to push-up,,strength,chest,body only,Beginner,,
1034,metaburn judo push-up to pike push-up,,strength,chest,body only,Beginner,,
1035,metaburn pike push-up,,strength,chest,body only,Beginner,,
1036,metaburn push-up to frogger,,strength,chest,body only,Beginner,,
1037,metaburn push-up with hand side-step,,strength,chest,body only,Beginner,,
1038,metaburn push-up with hand-up rotation,,strength,chest,body only,Beginner,,
1039,metaburn sphinx push-up,,strength,chest,body only,Beginner,,
1040,metaburn spiderman push-up,,strength,chest,body only,Beginner,,
1041,roberston push-up to down dog,,strength,chest,body only,Beginner,,
1042,fyr2 push-up-breakdancer-shoulder-tap complex,,strength,shoulders,body only,Beginner,,
1043,acft hand-release push-up,"The hand-release push-up is a variation of the push-up, a popular bodyweight exercise commonly used in military and tactical physical fitness tests. It’s a movement to build upper-body strength and endurance, emphasizing the chest, triceps, and shoulders, but also working the upper back and core. This specific exercise is part of the new Army Combat Fitness Test or ACFT.",strength,core,body only,Beginner,,
1044,1.5-rep push-up,"The 1.5-rep push-up is a more difficult variation of the push-up, commonly used to train for military and tactical physical fitness tests. It builds upper-body muscle and strength, emphasizing the chest, core, upper back, triceps, and shoulders.",strength,core,body only,Beginner,,
1045,acft triple-clap push-up,"The triple-clap push-up is an explosive bodyweight exercise aimed at increasing upper-body power and strength. It is an advanced exercise targeting the muscles of the chest, triceps, core, and shoulders.",strength,core,body only,Beginner,,
1014,holman push-up to sit back,,strength,back,body only,Beginner,,
1015,holman sit back push-up,,strength,back,body only,Beginner,,
1016,holman alternating staggered push-up,,strength,chest,body only,Beginner,,
1023,total fitness plyo push-up,"The plyo push-up is a bodyweight exercise aimed at increasing upper-body power and strength. It targets the muscles of the chest, triceps, and shoulders, and can be trained in low reps for power and strength, or higher reps for conditioning.",strength,chest,body only,Beginner,,
1024,scapular push-up,"The scapular push-up is an upper-body exercise aimed at increasing the stability of the scapulae and mobility in the shoulders. It is often performed as part of a dynamic warm-up before an upper-body workout, or as part of a mobility session.",strength,shoulders,body only,Beginner,,
1025,king maker push-up,"The push-up is a popular bodyweight exercise that is commonly used in military and tactical physical fitness tests. It’s a classic movement to build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",strength,core,body only,Beginner,,
1026,warrior push-up,"The warrior push-up is a series of push-up and plank variations combined into a single sequence. They include a Judo push-up, plank, side plank, mountain climber, diamond push-up, and regular push-up. Done together, they tax the upper-body muscles from different angles and increase time under tension for the entire body.",strength,core,body only,Beginner,,
1027,taylor roll-over push-up,,strength,chest,body only,Beginner,,
1028,taylor one-arm push-up slow negative,,strength,chest,body only,Beginner,,
1029,30 chest push-up to isometric hold,,strength,chest,body only,Beginner,,
998,push-up - gethin variation,"The push-up is a popular bodyweight exercise that is commonly used in military and tactical physical fitness tests. It’s a classic movement to build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",strength,core,body only,Beginner,,
999,hm incline push-up on chair,,strength,chest,body only,Beginner,,
1000,hm push-up,,strength,chest,body only,Beginner,,
1194,side plank with dumbbell external rotation,"The side plank with dumbbell external rotation is a movement that combines an isometric side plank hold with a dumbbell rotation to target both the core and the rotator cuff muscles. You probably won't be able to use much weight without disrupting your balance, but even at light weight, this is a movement that can help address multiple muscle groups in a dynamic warm-up or as accessory work at the end of a workout.",strength,core,dumbbell,Intermediate,,
1200,landmine press and catch,"The single-arm linear jammer is an explosive pressing movement performed using an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The linear jammer involves pressing the weight into the air, then catching it with the other hand. The movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges, for lower reps with a focus on explosive pressing power, or for higher reps.",strength,shoulders,other,Intermediate,,
1201,plate halo,The plate halo is an exercise targeting the shoulder complex. It's usually performed as part of a dynamic warm-up prior to an upper-body workout.,strength,back,other,Intermediate,,
1202,bryant wrist curl,,strength,biceps,other,Intermediate,,
1205,single-arm cable push-down,"The single-arm cable push-down is a single-joint isolation movement that develops the triceps muscle one arm at a time. Because the action is purely at the elbow joint, it is difficult to use any substantial weight. Reps are usually high, such as 8-12 reps per set or more, with a focus on strict form and feeling the mind-muscle connection.",strength,back,cable,Intermediate,,
1176,feet-elevated push-up on ball,"The feet-elevated push-up on ball is a variation on the push-up, a bodyweight standard. The feet are elevated on a ball to align the body parallel to the floor and provide a greater stabilization challenge. This makes it more difficult than push-ups on the floor, but also puts more emphasis on the shoulder muscles. It can be a challenging non-gym substitute for incline presses, or as a burnout movement for a chest or shoulder workout.",strength,chest,exercise ball,Beginner,,
1003,push-up,"The push-up is a popular bodyweight exercise that is commonly used in military and tactical physical fitness tests. It’s a classic movement to build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",strength,core,body only,Beginner,,
1004,up push-up,"The push-up is a popular bodyweight exercise that is commonly used in military and tactical physical fitness tests. It’s a classic movement to build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",strength,core,body only,Beginner,,
1005,un push-up,,strength,chest,body only,Beginner,,
1006,uns foam roll pecs,,strength,chest,body only,Beginner,,
1007,un hands elevated push-up,,strength,chest,body only,Beginner,,
1008,holman seal drag to push-up,,strength,chest,body only,Beginner,,
1009,holman hand-elevated push-up with hand row,,strength,back,body only,Beginner,,
1010,holman push-up,,strength,chest,body only,Beginner,,
1011,holman slow hips-up chest press,,strength,chest,body only,Beginner,,
1012,holman jump-out push-up with hand hop back,,strength,back,body only,Expert,,
1017,holman foot-up diving push-up,,strength,chest,body only,Beginner,,
1018,holman narrow push-up,,strength,back,body only,Beginner,,
1019,holman dynamo push-up,,strength,chest,body only,Beginner,,
1020,holman jump to push-up,,strength,cardio,body only,Expert,,
1021,holman foot-elevated push-up,,strength,chest,body only,Beginner,,
1022,holman feet-elevated push-up,,strength,chest,body only,Beginner,,
949,30 chest incline barbell bench press,,strength,chest,barbell,Expert,,
919,band-suspended kettlebell bench press,"The band-suspended kettlebell bench press is a bench press variation where kettlebells or weight plates are hung from the ends of a barbell by looped bands. The suspended weights can be in addition to normally loaded weight plates, or in the place of them. Because the instability of the weights makes the lift difficult, this bench press variety is a popular accessory movement for building the traditional bench press in powerlifting training.",strength,chest,body only,Beginner,,
920,hm banded cross-over pull,,strength,chest,bands,Beginner,,
959,fyr2 push-up to kettlebell hike combo,,strength,chest,kettlebells,Intermediate,,
950,30 chest barbell bench press,,strength,chest,barbell,Expert,,
951,30 chest 30-degree incline dumbbell press,,strength,chest,barbell,Expert,,
952,spoto press,"The Spoto press is a variation of the popular barbell exercise the bench press that builds strength and muscle in the chest, triceps, and shoulders. It differs from the bench press in that the lifter pauses for a few seconds at the bottom of the movement before pressing the bar back up. This pause removes all momentum and increases the time under tension for the chest and shoulder muscles to help develop upper-body musculature and strength.",strength,chest,barbell,Expert,,
992,side kick-through push-up,"The side kick-through push-up is a full-body movement that begins in a bear crawl position and ends with a leg kicked out to the side, with a push-up performed between kick-throughs. It is commonly performed for reps or timed bodyweight circuits and animal-style flows, but can also work on its own or as part of a dynamic warm-up or mobility sequence.",strength,stretching,body only,Beginner,,
993,swimming,,cardio,cardio,body only,Beginner,,
994,fyr push-up,"The push-up is a popular bodyweight exercise that is commonly used in military and tactical physical fitness tests. It’s a classic movement to build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",strength,core,body only,Beginner,,
995,frog push-up,"The frog push-up is an advanced push-up variation that is performed with the legs bent and butt in the air. It heavily targets the triceps and shoulders, but is also quite challenging to the core.",strength,core,body only,Beginner,,
996,wide push-up plank hold,"The wide push-up plank hold is a full-body exercise targeting the core. Because the arms aren't directly under the body, it can be more difficult than traditional push-up planks, especially for the upper back and chest, but also for the core.",strength,core,body only,Beginner,,
997,close push-up,"The close push-up is an upper-body exercise that targets the chest, triceps, and shoulders. The close hand position places more emphasis on the triceps.",strength,chest,body only,Beginner,,
1001,hm push-plank,,strength,core,body only,Beginner,,
1002,am chest dips,The chest dip is a chest-building exercise in which the lifter hangs between two parallel handles. Leaning the torso slightly forward shifts the emphasis from the triceps to the chest.,strength,chest,body only,Beginner,,
923,taylor band-assisted one-arm push-up,,strength,chest,bands,Beginner,,
924,incline band bench press,"The incline band bench press is variation of the incline press, a popular upper-body exercise targeting the upper pectoral muscles. While it can be a strength-focused movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",strength,chest,bands,Beginner,,
925,band push-up,"The band push-up is a progression of the popular bodyweight version of the exercise commonly used in military and tactical physical fitness tests. Adding the dynamic resistance of the band matches the strength curve of the push-up and helps build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",strength,core,bands,Beginner,,
926,band chest fly,"Similar to the cable chest fly, the band chest fly is a single-joint movement that works the pectoral muscles. The fly is common in upper-body and chest-focused muscle-building workouts, and the band variation works well as a pre-exhaust at the beginning of a workout or a finishing movement at the end. It is often used in combination with other presses or flyes to target the chest from different angles.",strength,chest,bands,Beginner,,
902,30 legs seated calf raise,,strength,stretching,machine,Intermediate,,
903,30 legs standing calf raise,,strength,calves,machine,Intermediate,,
940,paul carter incline bench press,The incline bench press is an upper body compound movement that targets the upper chest.,strength,chest,barbell,Expert,,
941,incline bench press,"The incline bench press is a popular barbell exercise targeting the chest muscles, particularly the upper pectoral muscles. While it can be a strength-focused movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",strength,chest,barbell,Expert,,
942,bench press,"The bench press is a popular barbell exercise that builds strength and muscle in the chest, triceps, and shoulders. It is a popular way to measure overall upper-body strength, and is contested in the sport of powerlifting. When many people think of lifting, the bench press is often the first exercise that comes to mind. It can be performed for low reps for strength, higher reps for muscle, or for higher reps to build or measure strength endurance, like in the 225-pound bench press rep test in the NFL combine.",strength,chest,barbell,Expert,,
