id,name,description,category,muscle,equipment,difficulty,rating,rating_description,image_url,muscle_region,primary_muscle,type,activation
6874b7e8-8af9-4c95-bd6c-0bf9c0167f82,one arm against wall,No description available,stretching,lats,Bodyweight,Intermediate,5.8,Average,,full_muscle,full_muscle,isolation,5
6894029c-66b4-4e7a-94b6-02401970139b,holman side plank hip drop,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
68adc8db-18c2-4916-8160-de9b84633012,gironda sternum chins,No description available,strength,lats,Other,Beginner,8.5,Average,,full_muscle,full_muscle,isolation,5
68b45b59-c12b-409f-b98c-e958669b92fa,smith machine shrug,"The Smith machine shrug is an upper-body exercise targeting the traps (trapezius muscles). It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of shoulder or trap-focused training.",strength,traps,Machine,Intermediate,9.2,Average,,full_muscle,full_muscle,isolation,5
68c9e4ba-91c6-4ef0-9353-f1b1bc030f8e,dumbbell deadlift,"The dumbbell deadlift is a movement that targets the hamstrings, glutes, and back muscles. While it can be performed all the way from the ground, in the style of a barbell deadlift, it is more often performed from the top down as a Romanian deadlift. The dumbbell deadlift can be performed in low rep ranges to build posterior strength, or for moderate to high reps to build muscle and endurance.",strength,legs,Dumbbell,Intermediate,5.9,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_OWv94jxxO7g7rUVzmTJelOJFvjrh579tqA&s,"legs_hamstrings, glute_maximus",legs_hamstrings,compound,9
68d186f3-acfc-4e6d-844c-1a764653516f,metaburn side crawler,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
68e89ccf-a162-43ed-9e90-ac900ace9ac0,incline dumbbell flyes,"The incline dumbbell chest fly is an upper body isolation exercise targeting the upper chest and is typically used with aesthetic goals in mind. It will require less weight than an incline press, which makes it a great hypertrophy exercise with high reps.",strength,chest,Dumbbell,Intermediate,8.8,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_upper, shoulders_anterior, arms_triceps",chest_pectorals_upper,isolation,5
6938613a-5467-4ea9-aaaa-0701b7d778f4,seated calf raise,"The machine seated calf raise is an exercise targeting the calf muscles of the lower leg, particularly the soleus muscle. It is usually performed for moderate to high reps, such as 8-12 reps per set, and occasionally for very high burnout-focused sets of 50-100 total reps.",strength,calves,Machine,Intermediate,8.7,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Calves.jpg?v=1601051316,calves_soleus,calves_soleus,isolation,5
694cee73-a814-477b-98c4-4eb3ef63b395,hm left side bird-dog,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6951b2f0-6f00-4244-898a-c0c326ba9843,single-leg press,"The single-leg leg press is an exercise targeting the quadriceps one leg at a time. Many lifters prefer the leg press to squatting for several reasons, including the perception that it’s safer for the spine.",strength,legs,Machine,Intermediate,9.6,Average,,"full_muscle, glute_maximus, legs_quads",full_muscle,compound,5
6968a350-a977-4776-9e81-eb7afe0539f6,suitcase dumbbell carry,"The dumbbell suitcase carry is similar to a dumbbell farmer’s carry, but only uses one dumbbell rather than two. This simple change provides a significant challenge to the abdominal muscles. It can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",strength,forearms,Dumbbell,Intermediate,0,Average,,full_muscle,full_muscle,isolation,5
6982c2ee-3c87-44b8-8c43-952716c697db,robertson half-kneeling landmine press,No description available,strength,lats,Machine,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
69ae2806-806d-49ae-9032-60f8738799c7,seated palms-down wrist curl,"The seated palms-down wrist curl is an exercise targeting the forearms. It is usually performed for high reps, such as 10-15 reps per set or more, as part of a grip or arm-focused workout.",strength,forearms,Dumbbell,Beginner,8.4,Average,,full_muscle,full_muscle,isolation,7
69b43c60-1258-4c01-8d2e-8837dab4210f,kneeling jump squat,No description available,olympic weightlifting,glutes,Barbell,Beginner,7.6,Average,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
69b991b0-c14d-4d8b-bf5f-186401b30e41,barbell upright row,The barbell upright row is a barbell exercise that builds stronger and bigger traps. Many lifters combine this move with either their back or shoulder workout since it involves both body parts.,strength,shoulders,Barbell,Intermediate,8.3,Average,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
69bd01f6-70fa-4b86-9e98-a35df3f19027,metaburn bent-over row to rear-delt raise,No description available,strength,lats,Dumbbell,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
69c9c7d0-f498-4636-a95d-cde94a52ead1,bodyweight triceps press,The bodyweight triceps press is an arm movement that involves performing overhead presses in a face-down position on a Smith machine or other raised bar. It is a surprisingly difficult movement that hammers all three heads of the triceps and the difficulty can easily be scaled up or down by moving the bar.,strength,arms,Bodyweight,Intermediate,8.2,Average,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,compound,5
69f066c0-3be1-4be7-8c42-89ad376251e1,roc everest,No description available,cardio,core,Other,Intermediate,5.9,,,"full_muscle, cardio_system","full_muscle, cardio_system",isolation,5
6a282df3-9fc5-4f66-8252-c727d2984900,30° arms standing overhand ez-bar curl,No description available,strength,arms,E-Z Curl Bar,Intermediate,5.9,,,full_muscle,full_muscle,isolation,7
6a32cd06-de5f-48b6-b4b9-d01c8ba9d3dc,holman straight plank split jack,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
6a464a6e-0e59-414d-bde0-58cc0d74f5d9,clean deadlift,No description available,olympic weightlifting,legs,Barbell,Beginner,9.4,Average,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_OWv94jxxO7g7rUVzmTJelOJFvjrh579tqA&s,"legs_hamstrings, glute_maximus",legs_hamstrings,compound,9
6a4d124c-9161-42d8-9783-a152a79bb951,tbs bent-over dumbbell row,"The dumbbell bent-over row is a popular exercise to develop and strengthen the muscles of the upper and middle back, like the latissimus (lat), lower trapezius, and rear deltoids. It can work equally well in strength, muscle-building, or circuit-style fat-loss workouts.",strength,middle back,Dumbbell,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
6a6836eb-fb48-4896-afdb-6d9270dce96d,holman alternating weighted diagonal burpee,No description available,strength,legs,Other,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6aa08b15-660f-47a3-a845-89cbfb0a4a12,metaburn alternating curtsy lunge to squat,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
6aad337f-42a2-4499-80e3-12555ecc1493,holman plyometric jump,No description available,strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6ab61fa0-059b-46e6-a03c-0ec0da1a1dda,conan's wheel,No description available,strongman,legs,Other,Beginner,0,Average,,full_muscle,full_muscle,isolation,5
6ac9d3d8-000c-4ea8-b0d5-ae44fc5a7d59,squatting cable ez-bar biceps curl,"The squatting cable EZ-bar biceps curl is an exercise that builds and strengthens the biceps while the lower body is in a static squat position. It is usually performed for higher rep sets, such as 8-12 reps per set or more, in combination with other curls or arm training. It is most similar in arm positioning to a preacher curl, but has some unique benefits to the lower body, as well.",strength,arms,Cable,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
6ada5d91-e645-4bb8-8f9f-0708fc5d3ba5,one-arm cable side raise - gethin variation,"The single-arm cable lateral raise is an isolation exercise targeting the shoulders, specifically the medial deltoid. This movement also hits the traps and upper back, and allows you to focus on each side independently. Because grip is a limitation, it is usually performed for moderate to high reps, like at least 8-12 reps per set, as part of an upper body or shoulders-focused workout.",strength,shoulders,Cable,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_lateral,shoulders_lateral,isolation,5
6aeb5bc5-5776-4f15-8158-176433f45e4d,holman stair toe tap,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6af3ea4f-3091-4806-ae29-a22112918824,barbell shoulder press,"The seated barbell shoulder pressis a classic exercise for building muscle and strengthening the shoulders, particularly but not exclusively the front heads. The triceps also play a significant roles in pressing the barbell overhead.",strength,shoulders,Barbell,Intermediate,8.7,Average,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
6b1616f3-4ed6-41f9-84dc-89b51fbceecf,seated leg tuck with dumbbell,The seated leg tuck with dumbbell is an ab exercise requiring only a bench and a dumbbell. It's commonly performed for high reps as a burnout at the end of a core workout.,strength,core,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6b1d7f4f-80ea-4fcb-997f-b510c13beb71,hm right-leg lunge and kick-out,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
6b2aeca8-0c67-44aa-89eb-344534d75bdb,acft triple-clap push-up,"The triple-clap push-up is an explosive bodyweight exercise aimed at increasing upper-body power and strength. It is an advanced exercise targeting the muscles of the chest, triceps, core, and shoulders.",strength,chest,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
6b2f8bc3-fdfc-472c-8565-f0cba3b76105,jump squat,"The jump squat is an explosive bodyweight exercise targeting the quads, hamstrings, and glutes. It is also a serious cardiovascular challenge when done for reps. It can be performed as a power exercise to build jumping power, or in any fat-loss or athleticism-focused workout.",plyometrics,legs,Bodyweight,Intermediate,7.6,Average,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
6b3371e1-6ed6-4b1c-9613-0756a2fd1aa8,holman left reverse lunge to front kick,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
6b41b83c-d216-4c6c-9261-cf483218d38f,incline dumbbell bench with palms facing in,No description available,strength,chest,Dumbbell,Beginner,8.4,Average,,full_muscle,full_muscle,isolation,9
6b5e76c8-3363-49d8-b7d1-03ba08a0259c,30° chest push-up,No description available,strength,chest,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
6b71bc1d-c209-4b6b-af0c-9afbb0a107da,pull through,No description available,strength,glutes,Cable,Beginner,7.4,Average,,full_muscle,full_muscle,compound,8
6b778d0b-f8da-4e33-be2d-650e95f66c17,barbell guillotine bench press,No description available,strength,chest,Barbell,Beginner,6.7,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals, shoulders_anterior, arms_triceps",chest_pectorals,compound,9
6ba1f589-24c0-4852-a849-d367c960b691,boss everline resistance-band pull sprint,No description available,strength,legs,Bands,Intermediate,5.9,,,full_muscle,full_muscle,compound,8
6baa7c26-c9ce-4fed-a2e0-b64d833e7a5c,30° chest incline cable chest press,No description available,strength,chest,Cable,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_upper, shoulders_anterior, arms_triceps",chest_pectorals_upper,compound,5
6bf62a3f-ea07-4b78-9497-b3e660e6081b,reverse-grip hands-elevated push-up,"The reverse-grip hands-elevated push-up is a bodyweight exercise performed on a Smith machine or other elevated surface. It targets the chest, triceps, and shoulders. It can work as a regression of floor reverse-grip push-ups, or in a progressive mechanical dropset moving the bar up once you reach failure at a lower height.",strength,chest,Bodyweight,Beginner,0,Average,,full_muscle,full_muscle,compound,5
6c0c1fed-976a-4a3f-8e11-aeb1c1185b75,hm fragon,No description available,strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6c0de897-a2d8-4974-b623-7e9335047f4d,holman weighted lunge jump with biceps curl,No description available,strength,legs,Dumbbell,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
6c3abccb-c55f-4324-8f1f-9276f0d6bf7e,jump to pull-up,"The jump to pull-up is a bodyweight exercise that targets the muscles of the back, biceps, and, to a lesser degree, legs. It involves jumping up to a pull-up bar between reps. Similar to a push-press, the legs help power through the most difficult portion of the pull-up, allowing you to perform more reps. Jumping pull-ups are often performed for moderate to high reps, such as 8-12 reps per set or more, as an accessory to other pulling or pull-up training, or as a full-body movement in a circuit or metcon.",strength,lats,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,8
6c5efce6-43c8-4258-86bc-17a1ae9aeccf,barbell bent-over row,"The barbell bent-over row is a compound exercise used to build strength and size in both the lower and upper back. It targets nearly all of the muscles in the back, but particularly the lats, rhomboids, and lower back. It is commonly utilized as an accessory movement for the deadlift in powerlifting, but is also popular in strength and muscle-focused upper-body workouts.",strength,middle back,Barbell,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
6c8c463b-4244-47e2-bfb1-6a1517123fd9,rg alternating seated dumbbell lateral raise,No description available,strength,shoulders,Dumbbell,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_lateral,shoulders_lateral,isolation,5
6cab9abb-dd4d-48da-9d7c-05f636e67e70,treadmill jogging,"Treadmill jogging is a popular cardiovascular exercise performed on a machine that is available in most gyms. Performing this exercise on a treadmill allows you to adjust the speed of your jogging and, depending on the machine, perform it on an adjustable incline. Many machines also have built-in heart rate monitors and timers to help you track your progress.",cardio,legs,Machine,Intermediate,8.3,Average,,"full_muscle, cardio_system","full_muscle, cardio_system",isolation,5
6ce15933-d4b2-44cf-850a-630037d8c1fe,machine seated chest press - gethin variation,The machine chest press is an upper body exercise targeting the pectoral muscles.,strength,chest,Machine,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals, shoulders_anterior, arms_triceps",chest_pectorals,compound,5
6ce7fc6c-d534-4092-b0b9-083a541a4e29,standing low-pulley deltoid raise,"The single-arm cable lateral raise is an isolation exercise targeting the shoulders, specifically the medial deltoid. This movement also hits the traps and upper back, and allows you to focus on each side independently. Because grip is a limitation, it is usually performed for moderate to high reps, like at least 8-12 reps per set, as part of an upper body or shoulders-focused workout.",strength,shoulders,Cable,Intermediate,8.3,Average,,full_muscle,full_muscle,compound,8
6d07f0fc-dc03-4850-b185-bde4aa7bb1d5,hanging bar good morning,No description available,powerlifting,legs,Barbell,Beginner,0,Average,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_OWv94jxxO7g7rUVzmTJelOJFvjrh579tqA&s,legs_hamstrings,legs_hamstrings,isolation,5
6d195640-ef98-4d5e-8c61-65d2c518beeb,cable seated crunch,No description available,strength,core,Cable,Beginner,7.7,Average,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis,rectus_abdominis,isolation,5
6d21fcfd-9fa3-44f3-adf7-0d7fe78ad4c1,holman overhead weighted triceps press,No description available,strength,arms,Other,Intermediate,5.9,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,compound,5
6d3b3410-f8ce-4ea9-ae61-e414e6a62b8d,half turkish get-up,"The half Turkish get-up is a kettlebell movement that focuses on the first portion of the Turkish get-up exercise. It is often taught as a precursor to the full Turkish get-up, but is also a valuable abdominal and shoulder exercise in its own right. It can be performed for reps or time, either in lower rep ranges for strength or higher rep ranges for technique practice or conditioning.",strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6d3b85af-ba39-499d-a663-7d4d4cb84fcb,trap bar jump,No description available,plyometrics,legs,Other,Beginner,0,,,full_muscle,full_muscle,isolation,5
6d6520a9-be04-4904-9458-7eeb7aae76aa,alternating single-leg sprawl,"The alternating single-leg sprawl is an explosive bodyweight exercise that targets the core, upper body, and lower body. It differs from a standard sprawl by including a single-leg plank instead of a regular plank at the bottom. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6d6f9b7e-cc97-4e67-9b65-50eaf8bfb309,holman towel alternating prisoner squat,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
6d8c7c16-e9bd-43f8-9fec-7adfe134d7cc,band straight-arm pull-down,"The band straight-arm pull-down is a non-gym or at home variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, such as 8-15 reps or more.",strength,arms,Bands,Intermediate,5.9,,,full_muscle,full_muscle,compound,8
6d908288-8796-4aec-a1bf-85d23bb8dafd,alternating sit-through with crunch-,"The alternating sit-through with crunch is a full-body movement that starts in a bear crawl position and ends with a leg kicked out to the side. In between reps, you perform a crunch. It is commonly performed for reps or time in bodyweight circuits and animal-style flows, but can also work on its own or as part of a dynamic warm-up or mobility sequence.",strength,core,Bodyweight,Intermediate,5.9,,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis,rectus_abdominis,isolation,5
6d981d7d-1cc2-4315-96fc-903ef750749e,up rope push-down,"The cable rope push-down is a popular exercise targeting the triceps muscles. It's easy to learn and perform, making it a favorite for everyone from beginners to advanced lifters. It is usually performed for moderate to high reps, such as 8-12 reps or more per set, as part of an upper-body or arm-focused workout.",strength,arms,Cable,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
6dad65ca-e110-4095-a389-f6d949d48690,holman feet-elevated squat thrust,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,"glute_maximus, legs_quads",glute_maximus,compound,9
6dbec5dd-bac0-467e-ba00-e6358a96eb7b,un bent-over dumbbell row,No description available,strength,middle back,Dumbbell,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
6ddc2ae1-5a6a-4c2d-8a54-df112e77a87d,holman hands-elevated lunge jump,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
6deaef45-3c18-45bc-b185-aaf090d1f027,bradford/rocky presses,No description available,strength,shoulders,Barbell,Beginner,8.2,Average,,full_muscle,full_muscle,compound,5
6dede891-b21e-458e-9b89-3f2723737801,king maker burpee,"The burpee is a high-intensity exercise that recruits the entire body to build strength and aerobic capacity. It is common in CrossFit workouts and group fitness classes, but can also be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6df26275-7f96-4889-8fd7-f576e650f6e7,hm butt kickers,No description available,strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6e058f20-e4ca-47ac-a66f-88e466a403c7,wall sit,"The wall sit is an exercise targeting the quadriceps and core muscle. It involves descending into a squat position while leaning against a wall, then holding that position for a predetermined length of time. It's a classic leg endurance-building exercise for basketball players and gymnasts.",strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6e2ad797-7505-4130-9f86-1871e6aa94e9,holman weighted wide-to-narrow squat jump,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,"back_rhomboids, glute_maximus, legs_quads",back_rhomboids,compound,9
6e5aa670-c050-4a9e-a73c-f1dcff540e5d,kettlebell thruster,"The kettlebell thruster is a popular kettlebell movement that combines a kettlebell front squat with a kettlebell press, while holding the bell in a goblet or bottoms-up grip. It is preceded by a clean at the start of each set, and you can perform a clean between each rep if you choose. It can be trained in traditional strength or muscle-building rep ranges, in circuit or fat-loss training, or as part of a larger kettlebell combination or complex.",strength,glutes,Kettlebell,Intermediate,8.6,Average,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,glute_maximus,glute_maximus,compound,5
6e953170-185e-403a-b281-8a2ef01177a0,hm superman plank,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
6ed06af1-d9bf-4ef7-8533-b2e146bdbe5f,russian twist,"The Russian twist is an exercise targeting the abdominals and the obliques. Beginning from a position that resembles stopping midway through a sit-up, it involves twisting side to side. It can be performed with body weight alone or while holding a weight plate or other object. It is performed by alternating sides with each rep and can be done for time or for a specific number of reps as part of the ab-focused portion of any workout.",strength,core,Bodyweight,Intermediate,8.4,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Abs.jpg?v=1601051622,obliques,obliques,isolation,5
6f0c8b0b-ff28-48fe-a8f9-e35291f713eb,swiss ball ab roll-out,"The exercise ball roll-out is an exercise that strengthens the core, shoulders and upper- back muscles. It starts in a plank-style position, with the arms resting on a ball. Then, you roll the ball out in front of you as far as you can while maintaining a strong, neutral spinal position. The lack of stability from the ball increases the degree of difficulty. This is a difficult movement, and beginners may need to use a limited range of motion.",strength,core,Exercise Ball,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6f34f34d-2ce4-4334-bbf2-5c956f884638,bosu ball cable crunch with side bends,No description available,strength,core,Cable,Beginner,8.5,Average,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis,rectus_abdominis,isolation,5
6f491b5e-a088-4c38-8493-6508f16c467a,cross-over push-up,The cross-over push-up is a variation of the push-up that adds a degree of difficulty by stepping over a small box or step between repetitions. It can be performed for time or for reps and creates a greater core stabilization challenge by forcing the core muscles to maintain the a neutral spine throughout the movement.,strength,chest,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
6f58a9c3-3dac-4c77-b6fa-1b194dd2c987,holman weighted killer abs with overhead press,No description available,strength,core,Other,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
6f58ddde-2dca-4f45-a168-32932d0ff919,seated triceps press,"The seated triceps press is a popular arm-building exercise that targets the triceps with a single dumbbell held by both hands, extending it up behind your head. While you can go surprisingly heavy on this movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout. If you're going heavy, having someone help get the weight into position is a good idea.",strength,arms,Dumbbell,Intermediate,8.9,Average,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,compound,5
6f5f753f-12cd-4180-8298-4554b6b9e08c,crunch,"The crunch is a popular core exercise targeting the rectus abdominis, or ""six-pack"" muscles, as well as the obliques. It has been the centerpiece of many ab-focused workouts, due to both its simplicity and the intense burn and mind-muscle connection it produces. It can be performed for time or reps as part of the ab-focused portion of any workout.",strength,core,Bands,Intermediate,5.9,,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis,rectus_abdominis,isolation,5
6f72a74d-cc60-4009-86f7-a5523280c482,good morning,"The barbell good morning is an exercise that targets glute, hamstring, and lower back development. It is often trained as an accessory movement to the deadlift, but also has value on its own. It is sometimes performed for reps in traditional strength-focused rep ranges such as 5-8 reps per set, but due to the risk posed to the lower back, is rarely treated as a max-effort single-rep lift.",powerlifting,legs,Barbell,Intermediate,8.5,Average,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_OWv94jxxO7g7rUVzmTJelOJFvjrh579tqA&s,legs_hamstrings,legs_hamstrings,isolation,5
6f81770e-1a52-47cd-a888-33abcf48fb2c,fyr2 kettlebell duck walk,No description available,strength,core,Kettlebell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
6fa8a11d-5e37-49e1-9daa-c765631ab81b,incline bench press,"The incline bench press is a popular barbell exercise targeting the chest muscles, particularly the upper pectoral muscles. While it can be a strength-focused movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",strength,chest,Barbell,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_upper, shoulders_anterior, arms_triceps",chest_pectorals_upper,compound,9
6fc19a2d-54d6-4050-a79e-32ae1cd873cc,30° shoulders neutral-grip arnold press,No description available,strength,shoulders,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
6fc59f87-f175-424e-a53d-6daf3af32398,holman squat thrust to alternating knee-in,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,"glute_maximus, legs_quads",glute_maximus,compound,9
6fc6c765-fdc3-4d63-ac4c-63c04e37259a,cable shrug,"The cable shrug is an exercise targeting the traps, as well as hitting the shoulders and upper back. Cables allow for lighter loading which is beneficial for higher-rep sets.",strength,traps,Cable,Intermediate,7.9,Average,,full_muscle,full_muscle,isolation,5
6fce10ca-5092-4b08-8e7f-dc04c51c929b,uns banded dumbbell romanian deadlift,No description available,strength,lower back,Cable,Intermediate,5.9,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_OWv94jxxO7g7rUVzmTJelOJFvjrh579tqA&s,"legs_hamstrings, glute_maximus",legs_hamstrings,compound,9
6fcf7ec2-1ff3-4fae-83eb-69255f8bf667,barbell lunge - gethin variation,"The barbell forward lunge is a popular lower-body exercise targeting the quads, glutes, and hamstrings. Using a barbell allows you to overload the exercise beyond body weight and perform the movement in strength or muscle-focused rep ranges. The forward lunge can be performed as part of a barbell complex, in a circuit, or on its own in the lower-body portion of any workout.",strength,legs,Barbell,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
6fefe0af-c57a-4db8-b6e7-290cb278eb00,fyr2 single-dumbbell overhead press,No description available,strength,shoulders,Dumbbell,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
